1268a,1268c,2,1,1,0,0,2,0,4,2,2,1,1,3,2,3,0,4,2,1
1268b,1268c,1,1,1,0,2,2,1,3,1,2,1,1,3,2,3,0,4,2,1
1433a,1433b,2,2,1,0,2,2,1,0,2,3,1,1,3,0,2,0,1,2,1
1433a,1433c,2,2,1,0,2,2,1,0,2,1,4,1,0,2,2,1,0,2,1
1433b,1433c,3,1,1,3,0,2,0,1,2,1,4,1,0,2,2,1,0,2,1
1129a,1129b,3,1,1,0,2,2,3,1,2,3,1,1,0,2,2,1,4,1,1
1131a,1131b,1,1,1,1,2,1,0,0,2,2,0,1,1,2,2,0,3,2,1
1252a,1252b,3,1,1,3,2,3,0,3,2,2,2,1,3,2,2,1,1,2,1
1252a,1252c,3,1,1,3,2,3,0,3,2,1,2,1,0,2,2,1,1,1,1
1252b,1252c,2,2,1,3,2,2,1,1,2,1,2,1,0,2,2,1,1,1,1
1329a,1329b,1,1,1,3,2,1,1,3,2,1,1,1,3,2,2,3,0,2,1
1329a,1329c,1,1,1,3,2,1,1,3,2,0,1,1,0,2,2,3,0,2,1
1364c,1364a,2,2,1,0,2,2,1,3,2,2,1,1,2,0,2,0,3,2,1
1531c,1531a,3,1,1,0,2,3,1,2,2,2,0,1,0,2,3,0,3,2,1
1494a,1494b,1,0,1,1,2,2,0,1,2,2,1,1,0,2,1,1,4,2,1
1494a,1494c,1,0,1,1,2,2,0,1,2,3,4,1,3,2,3,3,3,2,1
1494b,1494c,2,1,1,0,2,1,1,4,2,3,4,1,3,2,3,3,3,2,1
1498a,1498b,0,1,1,1,2,2,1,2,2,2,1,1,1,0,2,0,1,2,1
0335a,0335b,1,1,1,2,2,2,1,0,2,3,4,1,0,2,2,1,1,2,1
0335a,0335c,1,1,1,2,2,2,1,0,2,3,1,1,0,2,1,1,3,2,1
0335b,0335c,3,4,1,0,2,2,1,1,2,3,1,1,0,2,1,1,3,2,1
0349a,0349b,3,1,1,1,2,1,0,1,2,0,1,1,3,2,2,3,1,2,1
0314b,0314c,0,0,1,0,2,2,0,2,2,1,1,1,3,2,0,0,0,2,1
0314b,0314a,0,0,1,0,2,2,0,2,2,1,1,1,0,2,1,2,1,1,1
1152b,1152a,2,1,1,1,2,3,0,3,2,3,4,0,2,2,1,0,2,2,1
1152b,1152c,2,1,1,1,2,3,0,3,2,0,0,1,1,2,1,1,1,1,1
1329b,1329c,1,1,1,3,2,2,3,0,2,0,1,1,0,2,2,3,0,2,1
1330a,1330b,3,2,1,3,2,2,0,0,2,2,2,1,3,2,2,0,4,2,1
1330a,1330c,3,2,1,3,2,2,0,0,2,1,1,1,2,2,2,1,3,2,1
1330b,1330c,2,2,1,3,2,2,0,4,2,1,1,1,2,2,2,1,3,2,1
1451a,1451c,1,4,1,3,2,2,0,4,2,0,0,1,0,2,2,0,0,2,1
1451a,1451b,1,4,1,3,2,2,0,4,2,3,1,1,3,2,3,3,3,2,1
1236c,1236b,1,1,1,1,2,3,0,1,2,3,4,1,0,2,2,1,0,2,1
0461a,0461b,3,1,1,3,0,2,0,0,2,2,1,1,0,2,2,2,0,1,1
1361b,1361a,1,0,1,3,2,2,0,4,2,1,4,1,0,0,2,3,3,2,1
0432a,0432c,3,0,1,3,2,2,1,2,2,3,1,1,0,2,2,2,0,2,1
0544a,0544c,0,1,1,0,2,2,0,1,1,1,4,1,3,2,2,2,0,1,1
0592b,0592c,1,2,1,1,2,2,0,2,2,1,2,1,1,2,3,0,3,2,1
0593a,0593b,3,1,1,0,2,2,3,0,2,3,4,1,0,2,2,3,3,2,1
0593a,0593c,3,1,1,0,2,2,3,0,2,1,1,1,1,2,3,0,0,1,1
1134b,1134c,3,4,1,1,2,2,0,2,2,2,1,1,0,2,2,3,4,2,1
1432a,1432b,2,4,1,0,2,1,0,1,2,3,1,1,0,1,2,1,4,2,1
0537a,0537b,3,1,1,3,2,2,2,1,2,2,1,0,3,0,2,1,4,2,1
0537a,0537c,3,1,1,3,2,2,2,1,2,2,2,1,3,2,2,2,0,1,1
1303c,1303a,3,4,1,0,2,2,0,4,2,3,4,1,0,0,2,0,4,2,1
1303c,1303b,3,4,1,0,2,2,0,4,2,3,1,0,2,2,2,0,3,2,1
0550b,0550c,3,0,1,0,2,2,0,4,2,2,0,1,1,2,2,0,4,2,1
1460a,1460b,2,1,1,1,0,2,0,0,2,2,2,1,3,2,2,1,3,2,1
1231a,1231b,1,2,1,0,2,2,1,0,2,0,0,1,0,2,2,0,1,2,1
1231a,1231c,1,2,1,0,2,2,1,0,2,1,4,1,3,2,2,1,3,2,1
1231b,1231c,0,0,1,0,2,2,0,1,2,1,4,1,3,2,2,1,3,2,1
0350b,0350c,2,1,1,3,2,1,1,4,2,2,0,1,0,1,1,0,2,2,1
0350b,0350a,2,1,1,3,2,1,1,4,2,3,2,1,0,1,2,1,3,2,1
1219a,1219b,3,1,1,1,2,1,0,0,2,2,0,1,0,2,1,0,3,2,1
1219a,1219c,3,1,1,1,2,1,0,0,2,2,4,0,1,2,3,0,1,2,1
0531a,0531b,2,2,1,1,2,2,0,3,2,2,0,1,3,2,1,0,2,2,1
0531a,0531c,2,2,1,1,2,2,0,3,2,1,4,1,1,2,2,0,3,2,1
0531b,0531c,2,0,1,3,2,1,0,2,2,1,4,1,1,2,2,0,3,2,1
1448a,1448b,2,1,1,0,2,1,0,0,1,1,2,1,3,2,2,1,1,2,1
1448a,1448c,2,1,1,0,2,1,0,0,1,3,4,1,3,2,2,1,1,2,1
1448b,1448c,1,2,1,3,2,2,1,1,2,3,4,1,3,2,2,1,1,2,1
1554a,1554b,2,1,1,2,2,1,0,1,2,2,1,1,1,2,2,1,1,1,1
1554a,1554c,2,1,1,2,2,1,0,1,2,3,0,1,3,2,2,1,1,2,1
1554b,1554c,2,1,1,1,2,2,1,1,1,3,0,1,3,2,2,1,1,2,1
0381b,0381c,3,1,1,0,2,3,0,4,2,1,4,1,3,2,3,0,2,2,1
0411b,0411a,1,2,1,1,2,2,0,1,2,3,1,1,0,2,1,1,4,2,1
0562a,0562c,0,1,1,3,2,2,1,4,2,3,0,1,3,2,1,0,2,2,1
0570c,0570a,3,4,1,1,2,2,0,1,2,2,1,0,3,0,2,1,3,2,1
0577b,0577c,2,1,0,3,2,2,1,2,2,1,1,1,1,2,3,0,0,2,1
1181a,1181b,1,0,1,0,2,1,0,2,2,2,1,0,2,2,1,1,0,2,1
1181a,1181c,1,0,1,0,2,1,0,2,2,2,2,1,0,0,3,0,4,2,1
1260a,1260b,0,1,1,1,2,2,0,4,2,2,1,1,1,2,1,1,0,2,1
1260a,1260c,0,1,1,1,2,2,0,4,2,3,2,1,0,2,2,1,1,2,1
1260b,1260c,2,1,1,1,2,1,1,0,2,3,2,1,0,2,2,1,1,2,1
1341a,1341b,0,2,1,0,2,2,0,2,2,2,4,1,0,2,3,0,2,2,1
1341a,1341c,0,2,1,0,2,2,0,2,2,2,1,1,2,2,2,1,4,2,1
1341b,1341c,2,4,1,0,2,3,0,2,2,2,1,1,2,2,2,1,4,2,1
1343a,1343b,2,0,1,0,2,1,0,0,2,2,1,1,0,2,3,1,4,2,1
1343a,1343c,2,0,1,0,2,1,0,0,2,0,0,1,1,2,1,0,1,1,1
1343b,1343c,2,1,1,0,2,3,1,4,2,0,0,1,1,2,1,0,1,1,1
1475a,1475b,1,1,0,0,2,2,1,2,2,3,1,0,3,2,2,0,3,2,1
1475a,1475c,1,1,0,0,2,2,1,2,2,3,1,1,3,0,1,3,4,2,1
1476a,1476c,1,1,1,0,2,1,0,1,1,1,2,1,3,0,2,1,1,1,1
0316b,0316a,2,1,1,3,2,2,2,4,2,2,1,2,3,2,3,1,2,2,1
1411a,1411b,2,0,1,1,2,2,1,1,2,3,1,1,3,2,3,1,1,2,1
1411a,1411c,2,0,1,1,2,2,1,1,2,0,1,1,3,2,3,0,2,2,1
1411b,1411c,3,1,1,3,2,3,1,1,2,0,1,1,3,2,3,0,2,2,1
1468b,1468c,3,1,1,2,2,2,1,3,2,1,2,1,3,2,2,0,4,2,1
0375a,0375c,3,0,1,3,2,2,0,4,2,2,4,1,4,2,2,2,1,1,1
0375a,0375b,3,0,1,3,2,2,0,4,2,1,3,0,1,0,2,0,2,1,1
1451c,1451b,0,0,1,0,2,2,0,0,2,3,1,1,3,2,3,3,3,2,1
0489c,0489b,1,1,1,1,2,2,1,2,1,1,0,1,0,2,3,3,4,2,1
0489c,0489a,1,1,1,1,2,2,1,2,1,1,4,2,0,2,3,1,2,2,1
1219b,1219c,2,0,1,0,2,1,0,3,2,2,4,0,1,2,3,0,1,2,1
1090c,1090a,0,0,1,3,2,2,0,1,2,2,0,1,1,2,1,0,1,1,1
1237a,1237b,2,1,0,1,2,2,0,1,2,3,0,1,1,2,2,0,0,2,1
1237a,1237c,2,1,0,1,2,2,0,1,2,2,1,0,2,2,2,0,1,2,1
1237b,1237c,3,0,1,1,2,2,0,0,2,2,1,0,2,2,2,0,1,2,1
1365c,1365a,2,2,1,1,2,2,1,2,2,3,4,1,3,2,1,0,3,2,1
1365c,1365b,2,2,1,1,2,2,1,2,2,0,4,1,3,2,2,1,0,2,1
0365a,0365b,0,2,1,0,2,2,0,1,2,2,1,1,3,0,2,0,2,1,1
0365a,0365c,0,2,1,0,2,2,0,1,2,0,4,0,3,0,1,1,2,1,1
1336a,1336b,0,1,1,2,2,2,0,0,2,3,1,1,3,2,3,0,4,2,1
1336a,1336c,0,1,1,2,2,2,0,0,2,0,1,1,0,2,3,0,0,2,1
1336b,1336c,3,1,1,3,2,3,0,4,2,0,1,1,0,2,3,0,0,2,1
0336a,0336c,1,2,1,3,2,2,1,3,2,3,2,1,2,2,2,0,1,1,1
0338a,0338c,2,4,1,0,2,3,0,1,2,0,1,1,3,2,2,1,2,1,1
0301a,0301b,1,0,1,0,2,2,1,4,2,1,1,1,2,2,3,0,0,2,1
0301a,0301c,1,0,1,0,2,2,1,4,2,3,1,1,4,0,2,0,1,2,1
1441a,1441b,1,1,1,1,2,2,2,1,2,2,0,1,0,0,2,0,2,2,1
1441a,1441c,1,1,1,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1
1441b,1441c,2,0,1,0,0,2,0,2,2,1,1,1,1,2,2,1,1,1,1
1444a,1444b,0,1,1,0,2,3,0,3,2,1,0,1,1,2,2,0,0,1,1
1513b,1513a,2,0,1,3,2,3,0,2,2,2,0,1,3,2,3,0,3,2,1
1513b,1513c,2,0,1,3,2,3,0,2,2,1,1,1,0,1,2,1,1,2,1
0372a,0372b,1,1,1,3,2,1,0,1,1,1,1,1,3,1,2,1,2,2,1
1267c,1267a,1,0,1,0,2,2,0,1,1,2,1,1,0,2,2,2,2,1,1
1267c,1267b,1,0,1,0,2,2,0,1,1,2,2,1,2,2,2,0,1,2,1
1475b,1475c,3,1,0,3,2,2,0,3,2,3,1,1,3,0,1,3,4,2,1
1222c,1222a,0,1,1,0,2,2,1,2,1,2,1,0,2,2,1,0,3,2,1
1429b,1429c,2,1,1,0,0,2,0,1,1,0,0,1,3,2,2,0,0,2,1
1429b,1429a,2,1,1,0,0,2,0,1,1,1,2,1,2,2,2,1,0,1,1
1429c,1429a,0,0,1,3,2,2,0,0,2,1,2,1,2,2,2,1,0,1,1
1461b,1461c,2,2,1,0,2,1,0,0,2,2,4,1,3,2,1,0,3,2,1
1461b,1461a,2,2,1,0,2,1,0,0,2,1,0,1,1,2,0,0,1,2,1
1461c,1461a,2,4,1,3,2,1,0,3,2,1,0,1,1,2,0,0,1,2,1
0896a,0896c,3,1,1,1,2,3,0,3,2,1,1,1,0,2,3,1,4,2,1
0318c,0318b,3,2,1,3,2,2,0,4,2,1,2,1,0,0,2,0,0,2,1
0365b,0365c,2,1,1,3,0,2,0,2,1,0,4,0,3,0,1,1,2,1,1
0334a,0334b,2,0,1,0,2,3,0,0,2,2,0,1,0,2,2,3,1,2,1
0334a,0334c,2,0,1,0,2,3,0,0,2,1,4,1,3,0,2,0,0,2,1
1267a,1267b,2,1,1,0,2,2,2,2,1,2,2,1,2,2,2,0,1,2,1
0571a,0571c,2,4,1,3,2,3,0,1,2,1,0,1,1,0,1,0,1,1,1
1442b,1442c,2,2,1,3,2,2,1,4,2,1,1,1,0,0,2,0,2,1,1
0321a,0321b,2,1,1,3,2,1,1,2,1,3,2,1,3,2,2,1,4,2,1
1165b,1165c,0,1,1,2,2,2,1,2,2,3,0,2,4,0,2,3,2,2,1
0483a,0483b,2,2,1,3,2,2,0,1,1,1,1,1,0,0,3,1,2,1,1
1391b,1391a,3,4,1,0,2,2,1,4,2,3,4,1,3,2,3,0,3,2,1
0532b,0532c,2,1,1,3,0,2,0,1,1,2,2,1,3,2,3,0,2,2,1
1484b,1484c,1,1,1,0,2,1,1,2,1,1,1,1,0,0,1,2,2,1,1
0429b,0429a,1,1,1,3,2,3,1,4,2,2,0,1,3,2,3,0,4,2,1
0510c,0510b,3,1,1,1,2,1,1,0,2,0,1,1,3,0,3,3,3,1,1
1174a,1174b,1,1,1,1,2,3,0,4,2,2,0,1,3,3,2,1,4,2,1
1547a,1547b,2,4,1,1,2,1,0,2,2,2,0,1,1,2,1,0,2,2,1
1547a,1547c,2,4,1,1,2,1,0,2,2,2,0,1,3,2,3,0,0,2,1
1547b,1547c,2,0,1,1,2,1,0,2,2,2,0,1,3,2,3,0,0,2,1
0337a,0337b,2,1,1,3,2,2,3,2,1,3,4,1,3,2,2,3,4,2,1
0337a,0337c,2,1,1,3,2,2,3,2,1,3,4,1,1,2,1,1,3,2,1
0354b,0354a,3,1,1,0,2,3,1,4,2,2,1,1,4,2,1,0,4,2,1
0354b,0354c,3,1,1,0,2,3,1,4,2,1,0,0,1,0,1,3,2,2,1
1153b,1153c,0,4,1,3,2,2,1,2,2,2,1,1,0,1,2,0,1,2,1
1552a,1552b,3,0,1,1,2,2,1,1,2,2,1,1,3,2,1,1,1,1,1
1552a,1552c,3,0,1,1,2,2,1,1,2,3,1,1,1,2,1,1,3,2,1
1552b,1552c,2,1,1,3,2,1,1,1,1,3,1,1,1,2,1,1,3,2,1
1039c,1039a,2,4,1,0,2,2,3,1,2,3,1,0,0,0,3,1,0,2,1
0560a,0560b,2,4,1,0,0,2,0,3,2,0,1,1,0,2,2,1,0,1,1
0334b,0334c,2,0,1,0,2,2,3,1,2,1,4,1,3,0,2,0,0,2,1
0597b,0597a,2,4,1,3,2,3,0,3,2,3,4,2,0,2,3,3,1,1,1
1513a,1513c,2,0,1,3,2,3,0,3,2,1,1,1,0,1,2,1,1,2,1
1374b,1374c,1,1,1,0,2,2,2,2,1,3,0,1,0,2,1,0,3,2,1
1374b,1374a,1,1,1,0,2,2,2,2,1,3,2,0,2,2,3,0,4,2,1
1374c,1374a,3,0,1,0,2,1,0,3,2,3,2,0,2,2,3,0,4,2,1
0313c,0313b,0,1,1,3,2,2,1,1,1,2,1,0,2,2,2,0,0,2,1
0319a,0319c,2,4,1,0,2,3,1,2,2,2,0,0,0,2,2,0,2,2,1
0319a,0319b,2,4,1,0,2,3,1,2,2,1,1,1,1,2,3,0,2,1,1
0319c,0319b,2,0,0,0,2,2,0,2,2,1,1,1,1,2,3,0,2,1,1
0353a,0353b,2,1,1,3,1,2,0,2,2,2,1,1,1,2,1,1,2,1,1
0353a,0353c,2,1,1,3,1,2,0,2,2,1,2,1,1,2,3,0,1,2,1
1201a,1201b,0,1,1,0,2,2,2,3,2,2,0,1,0,2,3,0,4,2,1
1551a,1551b,0,1,1,0,2,2,3,3,2,1,1,1,0,2,1,1,1,1,1
1551a,1551c,0,1,1,0,2,2,3,3,2,2,4,1,3,2,2,3,2,2,1
1551b,1551c,1,1,1,0,2,1,1,1,1,2,4,1,3,2,2,3,2,2,1
0456b,0456c,0,1,1,1,2,2,0,1,1,2,2,1,0,2,3,0,3,2,1
0456b,0456a,0,1,1,1,2,2,0,1,1,2,1,0,2,2,2,0,3,2,1
0456c,0456a,2,2,1,0,2,3,0,3,2,2,1,0,2,2,2,0,3,2,1
1123c,1123b,3,4,1,3,2,2,1,4,2,0,2,1,0,2,2,1,1,2,1
1123c,1123a,3,4,1,3,2,2,1,4,2,2,1,2,1,0,1,1,2,1,1
1146a,1146b,0,4,1,0,2,2,1,0,2,2,0,1,3,2,1,1,1,2,1
1146a,1146c,0,4,1,0,2,2,1,0,2,3,0,1,3,2,2,1,4,2,1
1146b,1146c,2,0,1,3,2,1,1,1,2,3,0,1,3,2,2,1,4,2,1
1204a,1204b,0,0,1,0,2,2,1,0,2,2,1,1,3,1,3,0,4,2,1
0492a,0492b,3,4,1,1,2,2,0,4,2,2,0,1,0,2,1,1,3,2,1
0492a,0492c,3,4,1,1,2,2,0,4,2,2,0,1,1,2,1,0,1,2,1
0492b,0492c,2,0,1,0,2,1,1,3,2,2,0,1,1,2,1,0,1,2,1
0555b,0555c,1,1,1,0,1,2,0,2,2,3,0,1,1,2,2,0,4,2,1
0555b,0555a,1,1,1,0,1,2,0,2,2,1,4,0,2,0,2,3,4,1,1
0555c,0555a,3,0,1,1,2,2,0,4,2,1,4,0,2,0,2,3,4,1,1
1335b,1335c,2,2,1,0,2,2,3,2,2,2,1,1,3,2,2,2,1,1,1
0301b,0301c,1,1,1,2,2,3,0,0,2,3,1,1,4,0,2,0,1,2,1
0594a,0594b,3,2,1,0,2,2,1,4,2,0,0,0,3,2,0,0,3,2,1
0594a,0594c,3,2,1,0,2,2,1,4,2,0,4,2,4,2,2,0,3,2,1
1497a,1497b,0,4,1,0,2,2,1,3,2,2,1,1,0,0,2,1,2,1,1
1497a,1497c,0,4,1,0,2,2,1,3,2,2,0,1,3,2,2,3,4,2,1
1497b,1497c,2,1,1,0,0,2,1,2,1,2,0,1,3,2,2,3,4,2,1
0373a,0373b,3,0,1,0,0,2,0,2,2,2,1,1,1,2,1,0,0,1,1
0373a,0373c,3,0,1,0,0,2,0,2,2,3,0,1,3,2,3,1,4,2,1
1091b,1091c,1,1,1,0,2,2,2,1,1,2,4,0,2,2,2,0,2,2,1
1091b,1091a,1,1,1,0,2,2,2,1,1,3,1,2,4,2,2,3,4,2,1
1123b,1123a,0,2,1,0,2,2,1,1,2,2,1,2,1,0,1,1,2,1,1
1521c,1521b,0,1,1,2,2,2,1,0,2,3,1,1,3,0,2,3,3,2,1
0373b,0373c,2,1,1,1,2,1,0,0,1,3,0,1,3,2,3,1,4,2,1
1431c,1431a,3,1,1,3,2,3,1,4,2,3,1,1,3,2,1,3,0,2,1
1493a,1493b,2,1,1,0,1,2,0,3,2,2,4,1,0,2,2,3,3,2,1
1508b,1508a,1,1,1,0,2,1,1,0,1,2,4,1,0,2,2,3,4,2,1
1508b,1508c,1,1,1,0,2,1,1,0,1,1,4,1,1,0,2,0,0,2,1
0431c,0431b,2,0,1,0,2,2,2,3,2,3,0,2,1,2,3,0,2,2,1
0431c,0431a,2,0,1,0,2,2,2,3,2,3,2,1,3,1,2,3,2,2,1
1365a,1365b,3,4,1,3,2,1,0,3,2,0,4,1,3,2,2,1,0,2,1
0538a,0538b,2,1,0,3,2,2,1,4,2,1,1,1,3,2,1,2,1,2,1
0538a,0538c,2,1,0,3,2,2,1,4,2,2,2,1,0,2,2,2,1,2,1
0538b,0538c,1,1,1,3,2,1,2,1,2,2,2,1,0,2,2,2,1,2,1
0445a,0445b,2,2,1,0,0,2,0,3,2,1,1,1,3,2,1,1,1,1,1
0445a,0445c,2,2,1,0,0,2,0,3,2,2,4,1,3,0,2,0,4,2,1
0445b,0445c,1,1,1,3,2,1,1,1,1,2,4,1,3,0,2,0,4,2,1
1440c,1440b,2,4,1,1,2,3,0,2,2,0,4,0,2,0,2,0,4,1,1
1450b,1450a,2,2,1,3,2,3,0,3,2,3,1,1,3,2,2,2,1,1,1
1450b,1450c,2,2,1,3,2,3,0,3,2,3,0,1,1,2,1,1,3,2,1
0363b,0363a,1,1,1,1,2,1,0,1,1,0,0,1,1,2,2,1,1,2,1
1171b,1171a,2,4,1,3,2,1,1,3,2,1,2,1,3,2,3,0,0,2,1
1426c,1426a,1,0,1,0,2,3,1,2,2,2,0,1,1,2,2,1,2,1,1
1430a,1430b,2,1,1,0,2,3,3,3,2,1,1,1,1,1,2,0,3,2,1
1430a,1430c,2,1,1,0,2,3,3,3,2,0,0,1,3,2,3,0,3,2,1
1504c,1504b,0,1,1,0,2,1,0,2,1,3,1,1,3,1,2,0,4,2,1
1504c,1504a,0,1,1,0,2,1,0,2,1,1,0,1,1,2,1,3,0,2,1
1417b,1417a,3,4,1,0,2,3,0,3,2,1,1,0,0,2,3,1,3,2,1
0451b,0451c,2,1,1,3,0,2,1,2,1,1,0,1,1,2,2,0,2,1,1
1485a,1485b,3,4,1,0,2,2,2,2,2,0,1,1,3,2,1,1,2,1,1
1485a,1485c,3,4,1,0,2,2,2,2,2,3,4,1,3,2,3,1,3,2,1
1328a,1328b,3,1,1,2,2,3,0,0,2,1,2,1,0,2,2,3,2,2,1
1328a,1328c,3,1,1,2,2,3,0,0,2,1,1,1,3,2,2,2,1,1,1
1328b,1328c,1,2,1,0,2,2,3,2,2,1,1,1,3,2,2,2,1,1,1
1465a,1465b,3,4,1,0,2,2,3,2,2,0,1,1,1,2,1,1,2,2,1
1465a,1465c,3,4,1,0,2,2,3,2,2,1,2,0,2,2,2,0,2,2,1
1465b,1465c,0,1,1,1,2,1,1,2,2,1,2,0,2,2,2,0,2,2,1
1253a,1253b,3,0,1,0,2,2,3,2,2,0,1,1,1,2,1,1,1,1,1
1253a,1253c,3,0,1,0,2,2,3,2,2,2,0,0,2,2,2,0,0,2,1
1495a,1495b,2,1,0,3,2,1,0,3,2,1,1,1,2,2,1,1,0,2,1
1495a,1495c,2,1,0,3,2,1,0,3,2,1,1,1,0,0,2,1,2,1,1
1495b,1495c,1,1,1,2,2,1,1,0,2,1,1,1,0,0,2,1,2,1,1
0551c,0551a,3,2,1,0,0,2,0,2,2,2,1,1,1,2,0,1,3,2,1
1538a,1538c,1,1,1,3,2,3,1,2,1,0,2,1,0,2,1,1,0,2,1
1538a,1538b,1,1,1,3,2,3,1,2,1,2,2,1,3,0,2,0,1,1,1
0353b,0353c,2,1,1,1,2,1,1,2,1,1,2,1,1,2,3,0,1,2,1
0380a,0380b,1,4,1,3,2,2,3,1,2,1,3,2,3,3,2,0,2,2,1
1240a,1240b,1,0,1,3,2,2,3,1,2,1,1,1,1,0,1,0,3,2,1
1240a,1240c,1,0,1,3,2,2,3,1,2,2,1,0,0,2,3,1,1,2,1
1350a,1350c,3,1,1,0,2,3,1,2,1,1,4,1,3,0,1,2,1,1,1
1421a,1421b,1,0,1,0,2,2,3,3,2,3,1,1,3,2,2,2,2,1,1
1325a,1325b,3,1,1,0,1,2,0,1,2,0,1,1,1,2,2,1,2,1,1
1325a,1325c,3,1,1,0,1,2,0,1,2,1,4,1,3,2,3,1,2,2,1
1325b,1325c,0,1,1,1,2,2,1,2,1,1,4,1,3,2,3,1,2,2,1
0440c,0440b,3,4,1,0,2,1,0,4,2,2,1,1,2,0,2,1,0,1,1
0440c,0440a,3,4,1,0,2,1,0,4,2,2,0,0,2,2,2,0,4,2,1
0587a,0587b,1,1,1,2,2,2,2,0,2,0,1,1,0,2,1,1,0,1,1
0587a,0587c,1,1,1,2,2,2,2,0,2,1,4,0,3,2,3,1,3,2,1
1221a,1221c,3,4,1,0,2,2,2,1,2,2,1,1,0,2,0,0,3,2,1
0348a,0348b,3,0,1,0,2,1,0,4,2,1,1,1,1,0,1,0,2,1,1
0348a,0348c,3,0,1,0,2,1,0,4,2,3,1,0,2,2,2,3,3,2,1
0474b,0474c,2,1,1,3,2,3,3,3,2,3,4,1,0,2,2,3,1,2,1
1405b,1405c,1,1,1,0,0,2,1,1,1,2,3,1,0,2,2,0,1,2,1
0496a,0496e,3,4,1,0,2,3,1,2,2,2,1,0,1,2,3,0,2,2,1
1409b,1409a,1,1,1,3,2,3,3,1,2,3,4,1,3,0,2,0,4,2,1
1409b,1409c,1,1,1,3,2,3,3,1,2,0,2,1,0,0,2,1,2,1,1
1533b,1533c,1,0,1,0,2,3,0,4,2,1,2,1,3,2,1,0,1,1,1
1533b,1533a,1,0,1,0,2,3,0,4,2,3,3,0,3,2,2,0,3,2,1
0340a,0340b,3,0,1,0,2,3,1,2,2,1,4,1,1,2,1,0,3,2,1
0340a,0340c,3,0,1,0,2,3,1,2,2,1,0,1,1,2,1,0,3,2,1
0340b,0340c,1,4,1,1,2,1,0,3,2,1,0,1,1,2,1,0,3,2,1
0413a,0413b,1,1,1,1,2,3,0,1,1,1,1,1,3,0,1,2,2,1,1
1368b,1368c,3,1,1,1,2,2,3,4,2,2,1,1,3,0,1,2,0,1,1
0507a,0507b,1,1,1,3,0,2,1,2,1,0,1,1,3,2,1,1,4,2,1
0507a,0507c,1,1,1,3,0,2,1,2,1,3,4,1,1,2,1,0,1,2,1
0507b,0507c,0,1,1,3,2,1,1,4,2,3,4,1,1,2,1,0,1,2,1
1546b,1546c,3,1,1,0,0,3,0,3,2,3,0,1,0,2,1,1,3,2,1
1546b,1546a,3,1,1,0,0,3,0,3,2,1,1,0,3,2,1,1,2,1,1
1546c,1546a,3,0,1,0,2,1,1,3,2,1,1,0,3,2,1,1,2,1,1
0563a,0563c,1,1,1,1,0,2,0,2,1,1,4,1,1,0,3,0,2,2,1
1450a,1450c,3,1,1,3,2,2,2,1,1,3,0,1,1,2,1,1,3,2,1
1360a,1360c,3,1,0,2,2,2,0,2,2,0,1,1,2,1,2,1,1,1,1
0923a,0923c,2,1,1,1,1,2,0,2,2,1,1,1,2,2,3,0,4,2,1
0403c,0403a,1,0,0,0,2,2,0,3,2,2,0,2,1,0,1,0,1,1,1
0471a,0471b,1,4,1,1,2,3,0,1,2,0,0,1,0,1,2,0,2,2,1
0471a,0471c,1,4,1,1,2,3,0,1,2,0,0,1,3,2,1,1,2,1,1
1367a,1367b,2,0,1,1,2,2,3,2,2,1,1,0,1,2,1,0,3,2,1
1367a,1367c,2,0,1,1,2,2,3,2,2,1,1,1,3,2,0,0,3,2,1
1099a,1099c,2,1,1,3,0,2,2,3,2,2,4,0,2,2,2,0,3,2,1
1508a,1508c,2,4,1,0,2,2,3,4,2,1,4,1,1,0,2,0,0,2,1
1319a,1319b,2,0,1,0,2,2,3,4,2,2,4,2,3,2,2,2,1,2,1
1319a,1319c,2,0,1,0,2,2,3,4,2,1,0,1,0,2,0,1,4,2,1
0327c,0327b,1,1,1,1,2,1,1,2,1,0,1,1,1,1,2,0,3,2,1
0327c,0327a,1,1,1,1,2,1,1,2,1,3,1,1,1,2,0,0,4,2,1
1178a,1178b,3,4,1,3,0,2,0,3,2,3,0,1,3,2,2,3,1,2,1
1178a,1178c,3,4,1,3,0,2,0,3,2,2,4,1,3,0,2,1,0,2,1
1178b,1178c,3,0,1,3,2,2,3,1,2,2,4,1,3,0,2,1,0,2,1
0593b,0593c,3,4,1,0,2,2,3,3,2,1,1,1,1,2,3,0,0,1,1
0457a,0457c,2,3,1,3,2,2,0,1,2,0,2,1,0,0,2,0,3,2,1
0457a,0457b,2,3,1,3,2,2,0,1,2,1,4,0,1,0,2,0,1,1,1
0421b,0421c,2,0,1,1,0,2,0,0,2,1,0,1,1,2,2,1,1,1,1
0421b,0421a,2,0,1,1,0,2,0,0,2,3,2,1,3,2,3,3,3,2,1
0521a,0521b,2,1,1,1,2,1,3,0,2,1,1,1,0,1,1,0,0,2,1
0521a,0521c,2,1,1,1,2,1,3,0,2,3,1,2,1,0,2,1,3,2,1
1477a,1477b,3,0,1,3,2,1,1,0,2,1,1,1,1,0,2,0,1,1,1
1477a,1477c,3,0,1,3,2,1,1,0,2,3,1,1,2,2,2,1,0,1,1
1477b,1477c,1,1,1,1,0,2,0,1,1,3,1,1,2,2,2,1,0,1,1
